spends_0,spends_1,spends_2,purchases_0,purchases_1,purchases_2,cltv
1014.618,0.0,0.0,1.0,0.0,0.0,1014.618
4036.692,0.0,0.0,1.0,0.0,0.0,4036.692
793.485,0.0,0.0,1.0,0.0,0.0,1431.1770000000001
381.81,0.0,0.0,1.0,0.0,0.0,381.81
2325.939,0.0,1592.547,2.0,0.0,2.0,3918.486
1846.9769999999999,550.4399999999999,0.0,2.0,1.0,0.0,2397.417
892.848,0.0,0.0,1.0,0.0,0.0,892.848
404.382,0.0,0.0,1.0,0.0,0.0,404.382
1195.854,0.0,0.0,1.0,0.0,0.0,3726.9539999999997
420.882,0.0,799.92,2.0,0.0,1.0,2312.9040000000005
300.79499999999996,0.0,0.0,1.0,0.0,0.0,300.79499999999996
611.82,0.0,1091.079,1.0,0.0,1.0,1702.899
785.73,0.0,0.0,1.0,0.0,0.0,785.73
979.704,0.0,0.0,1.0,0.0,0.0,979.704
917.73,0.0,0.0,1.0,0.0,0.0,917.73
1680.063,1321.485,0.0,2.0,1.0,0.0,4291.716
776.655,0.0,585.519,1.0,0.0,1.0,1362.174
448.96500000000003,0.0,342.045,1.0,0.0,1.0,1171.005
1072.83,0.0,0.0,1.0,0.0,0.0,1072.83
229.68,0.0,0.0,1.0,0.0,0.0,843.1500000000001
1205.9850000000001,0.0,0.0,2.0,0.0,0.0,1205.9850000000001
1502.325,0.0,0.0,1.0,0.0,0.0,1502.325
1487.574,0.0,0.0,1.0,0.0,0.0,1487.574
495.132,0.0,0.0,1.0,0.0,0.0,495.132
3574.164,5285.907,5111.172,3.0,6.0,4.0,48300.846
1608.783,0.0,0.0,1.0,0.0,0.0,1608.783
1137.873,0.0,0.0,1.0,0.0,0.0,1137.873
1498.134,0.0,0.0,1.0,0.0,0.0,1498.134
1874.7630000000001,0.0,0.0,2.0,0.0,0.0,2777.973
1316.535,0.0,0.0,2.0,0.0,0.0,2399.4300000000003
13844.259,1381.941,1236.477,35.0,4.0,5.0,34968.054000000004
787.38,0.0,2092.86,2.0,0.0,1.0,2880.2400000000002
866.052,0.0,0.0,1.0,0.0,0.0,866.052
515.79,0.0,0.0,1.0,0.0,0.0,515.79
1565.19,5055.435,1241.79,1.0,2.0,2.0,7862.415000000001
849.222,0.0,0.0,1.0,0.0,0.0,849.222
1135.068,0.0,550.902,2.0,0.0,1.0,1685.97
1182.654,0.0,0.0,1.0,0.0,0.0,1182.654
7298.346,3926.67,0.0,1.0,1.0,0.0,11225.016
3687.816,0.0,0.0,2.0,0.0,0.0,3687.816
827.64,430.848,572.22,2.0,1.0,1.0,2360.853
1351.35,0.0,0.0,1.0,0.0,0.0,3211.263
435.897,0.0,0.0,1.0,0.0,0.0,435.897
1308.351,0.0,520.245,2.0,0.0,1.0,2688.477
421.938,0.0,0.0,1.0,0.0,0.0,421.938
525.36,0.0,0.0,1.0,0.0,0.0,525.36
705.21,0.0,0.0,1.0,0.0,0.0,705.21
2168.331,1026.828,1006.566,2.0,1.0,1.0,4201.725
876.744,0.0,0.0,1.0,0.0,0.0,876.744
850.344,0.0,0.0,1.0,0.0,0.0,850.344
4080.285,4731.639,3695.736,2.0,3.0,2.0,15621.011999999999
129.096,0.0,0.0,1.0,0.0,0.0,129.096
1344.255,0.0,0.0,3.0,0.0,0.0,1344.255
750.156,0.0,0.0,1.0,0.0,0.0,750.156
759.33,1706.76,0.0,1.0,2.0,0.0,5228.487
799.986,0.0,0.0,1.0,0.0,0.0,799.986
2270.07,2130.15,0.0,4.0,1.0,0.0,8158.359
1408.506,0.0,0.0,1.0,0.0,0.0,1408.506
1262.25,0.0,0.0,1.0,0.0,0.0,1262.25
3485.9880000000003,2006.928,0.0,1.0,1.0,0.0,5492.916
998.91,0.0,0.0,1.0,0.0,0.0,998.91
856.845,0.0,0.0,1.0,0.0,0.0,3449.094
751.674,1062.27,0.0,1.0,1.0,0.0,1813.944
982.905,1053.591,0.0,1.0,1.0,0.0,2036.4959999999999
311.38800000000003,0.0,0.0,1.0,0.0,0.0,311.38800000000003
337.524,0.0,0.0,1.0,0.0,0.0,337.524
2818.101,0.0,0.0,1.0,0.0,0.0,2818.101
2774.6730000000002,2536.875,2190.474,2.0,1.0,1.0,8763.612000000001
352.539,0.0,0.0,1.0,0.0,0.0,352.539
1839.948,0.0,0.0,1.0,0.0,0.0,2325.0480000000002
4673.394,0.0,0.0,2.0,0.0,0.0,4673.394
1582.845,0.0,0.0,1.0,0.0,0.0,1582.845
1452.0,0.0,0.0,1.0,0.0,0.0,1452.0
639.87,659.3399999999999,573.2099999999999,1.0,1.0,1.0,4308.8099999999995
2417.7780000000002,0.0,0.0,5.0,0.0,0.0,2417.7780000000002
1017.06,537.735,0.0,1.0,1.0,0.0,1554.795
1145.595,0.0,0.0,1.0,0.0,0.0,1145.595
628.8149999999999,0.0,0.0,1.0,0.0,0.0,628.8149999999999
448.569,0.0,0.0,1.0,0.0,0.0,448.569
823.218,0.0,929.478,2.0,0.0,1.0,1752.696
1358.049,0.0,0.0,2.0,0.0,0.0,1358.049
1297.989,0.0,0.0,2.0,0.0,0.0,1297.989
339.834,0.0,0.0,1.0,0.0,0.0,339.834
350.46,0.0,0.0,1.0,0.0,0.0,350.46
744.81,0.0,0.0,1.0,0.0,0.0,744.81
2658.9089999999997,0.0,0.0,1.0,0.0,0.0,2658.9089999999997
506.253,0.0,0.0,1.0,0.0,0.0,1664.223
505.362,0.0,0.0,1.0,0.0,0.0,505.362
560.34,0.0,0.0,1.0,0.0,0.0,1554.201
734.745,0.0,0.0,1.0,0.0,0.0,734.745
1394.019,0.0,0.0,1.0,0.0,0.0,1394.019
1062.633,0.0,369.204,1.0,0.0,1.0,3177.141
2250.171,0.0,0.0,2.0,0.0,0.0,2250.171
910.074,0.0,0.0,1.0,0.0,0.0,910.074
952.38,0.0,0.0,2.0,0.0,0.0,952.38
1077.12,0.0,0.0,1.0,0.0,0.0,1077.12
2345.97,0.0,1967.229,1.0,0.0,1.0,4313.199
3042.93,0.0,0.0,1.0,0.0,0.0,3042.93
4512.453,0.0,0.0,2.0,0.0,0.0,10216.668
1717.881,0.0,0.0,1.0,0.0,0.0,1717.881
343.2,0.0,0.0,2.0,0.0,0.0,343.2
154.60500000000002,399.861,0.0,1.0,1.0,0.0,711.876
1870.44,0.0,643.236,2.0,0.0,1.0,2513.676
400.125,466.28999999999996,0.0,1.0,1.0,0.0,866.415
2958.549,0.0,0.0,2.0,0.0,0.0,2958.549
1266.045,0.0,0.0,1.0,0.0,0.0,1266.045
1649.67,308.88,852.72,4.0,1.0,1.0,2811.27
1157.475,0.0,0.0,1.0,0.0,0.0,1157.475
818.73,0.0,0.0,1.0,0.0,0.0,818.73
237.6,0.0,0.0,1.0,0.0,0.0,237.6
766.293,0.0,0.0,1.0,0.0,0.0,766.293
956.142,0.0,0.0,1.0,0.0,0.0,2006.0700000000002
1227.897,0.0,0.0,1.0,0.0,0.0,1227.897
1047.75,1056.0,0.0,1.0,1.0,0.0,4833.774
2141.37,2337.522,0.0,2.0,2.0,0.0,7338.012
3064.314,0.0,0.0,1.0,0.0,0.0,4258.485
78.54,0.0,0.0,2.0,0.0,0.0,78.54
1868.46,728.64,0.0,2.0,1.0,0.0,2597.1
1094.94,0.0,0.0,1.0,0.0,0.0,1094.94
394.515,0.0,1431.8700000000001,1.0,0.0,1.0,1826.3850000000002
536.91,0.0,0.0,1.0,0.0,0.0,536.91
953.766,1192.95,1193.6100000000001,2.0,1.0,1.0,4417.776
544.5,0.0,0.0,1.0,0.0,0.0,1725.9
372.834,0.0,0.0,1.0,0.0,0.0,372.834
2304.258,1398.21,0.0,1.0,1.0,0.0,5068.437
1248.4560000000001,892.32,0.0,1.0,2.0,0.0,5593.566000000001
360.129,0.0,0.0,1.0,0.0,0.0,360.129
363.594,0.0,0.0,1.0,0.0,0.0,363.594
955.053,71.28,0.0,4.0,1.0,0.0,1026.333
1828.596,0.0,593.109,1.0,0.0,1.0,3700.257
1075.6680000000001,0.0,302.082,4.0,0.0,1.0,2095.3680000000004
1461.504,0.0,2175.69,1.0,0.0,1.0,4068.834
1257.96,0.0,791.505,1.0,0.0,2.0,4647.126
798.138,0.0,713.196,1.0,0.0,1.0,1511.334
2275.482,1494.603,0.0,2.0,1.0,0.0,5073.024
1434.477,0.0,0.0,2.0,0.0,0.0,1434.477
1881.561,0.0,0.0,1.0,0.0,0.0,1881.561
846.153,0.0,0.0,1.0,0.0,0.0,846.153
1036.926,0.0,0.0,1.0,0.0,0.0,1036.926
680.559,0.0,0.0,1.0,0.0,0.0,680.559
298.98,0.0,0.0,1.0,0.0,0.0,298.98
429.858,0.0,0.0,1.0,0.0,0.0,429.858
990.462,0.0,0.0,1.0,0.0,0.0,990.462
7927.095,2014.815,678.15,5.0,1.0,1.0,14867.589
1148.07,0.0,0.0,1.0,0.0,0.0,1148.07
1922.976,781.902,0.0,1.0,1.0,0.0,2704.878
4734.411,0.0,0.0,2.0,0.0,0.0,4734.411
138.6,0.0,0.0,1.0,0.0,0.0,138.6
940.005,0.0,0.0,1.0,0.0,0.0,940.005
1093.092,0.0,0.0,1.0,0.0,0.0,1093.092
1022.802,0.0,0.0,1.0,0.0,0.0,1022.802
511.83,0.0,0.0,1.0,0.0,0.0,511.83
346.17,0.0,0.0,1.0,0.0,0.0,346.17
470.91,0.0,0.0,1.0,0.0,0.0,470.91
5479.452,0.0,0.0,1.0,0.0,0.0,9015.072
1836.318,0.0,0.0,1.0,0.0,0.0,1836.318
1300.53,0.0,0.0,3.0,0.0,0.0,1300.53
1037.883,0.0,0.0,1.0,0.0,0.0,1037.883
366.795,0.0,0.0,1.0,0.0,0.0,366.795
2294.259,1805.991,0.0,2.0,1.0,0.0,4100.25
828.3000000000001,0.0,1091.97,1.0,0.0,1.0,3278.3520000000003
803.088,0.0,0.0,1.0,0.0,0.0,803.088
526.68,1986.534,478.335,1.0,2.0,1.0,4161.762
1281.39,0.0,0.0,1.0,0.0,0.0,1281.39
444.015,0.0,0.0,1.0,0.0,0.0,444.015
54.45,0.0,407.055,1.0,0.0,1.0,461.505
4670.5560000000005,4759.491,0.0,3.0,1.0,0.0,15166.239000000001
4170.276,0.0,2423.652,1.0,0.0,1.0,8366.028
1078.869,0.0,0.0,2.0,0.0,0.0,1078.869
3071.607,0.0,0.0,3.0,0.0,0.0,3071.607
887.238,0.0,0.0,1.0,0.0,0.0,3152.688
3582.018,0.0,0.0,1.0,0.0,0.0,3582.018
1504.9650000000001,2636.205,1680.822,1.0,2.0,1.0,7905.909
531.399,0.0,357.786,1.0,0.0,1.0,889.185
197.17499999999998,0.0,0.0,1.0,0.0,0.0,197.17499999999998
1286.67,0.0,1387.551,1.0,0.0,1.0,2674.221
785.763,0.0,0.0,1.0,0.0,0.0,785.763
410.52,1881.066,0.0,1.0,1.0,0.0,3327.522
514.47,0.0,0.0,1.0,0.0,0.0,514.47
1397.154,0.0,0.0,1.0,0.0,0.0,1397.154
1613.865,0.0,0.0,1.0,0.0,0.0,1613.865
1896.213,910.305,1467.147,2.0,1.0,3.0,12346.059000000001
1297.23,0.0,0.0,1.0,0.0,0.0,1297.23
339.207,0.0,0.0,1.0,0.0,0.0,339.207
1529.154,0.0,0.0,1.0,0.0,0.0,1529.154
493.053,225.72,0.0,1.0,1.0,0.0,718.773
333.927,0.0,0.0,1.0,0.0,0.0,333.927
2341.383,0.0,773.025,1.0,0.0,1.0,3114.408
622.809,0.0,0.0,1.0,0.0,0.0,622.809
302.94,0.0,0.0,1.0,0.0,0.0,302.94
3139.125,0.0,0.0,2.0,0.0,0.0,3139.125
413.82,0.0,0.0,2.0,0.0,0.0,413.82
515.5260000000001,168.762,0.0,1.0,2.0,0.0,684.288
947.265,0.0,250.47,2.0,0.0,1.0,1197.735
990.0,0.0,0.0,1.0,0.0,0.0,990.0
1032.57,0.0,1043.46,1.0,0.0,1.0,3449.754
930.204,0.0,0.0,1.0,0.0,0.0,930.204
2246.673,0.0,0.0,3.0,0.0,0.0,2246.673
