,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
20689,9542840340,20150211T000000,275000.0,3,2.25,1450,4040,2.0,0,0,3,7,1450,0,2010,0,98038,47.3665,-122.022,1610,4040
25,1202000200,20141103T000000,233000.0,3,2.0,1710,4697,1.5,0,0,5,6,1710,0,1941,0,98002,47.3048,-122.218,1030,4705
11192,1518000070,20141119T000000,355000.0,3,2.5,1810,3192,1.0,0,0,3,7,1070,740,2001,0,98019,47.7364,-121.969,1740,3720
15102,7853300290,20150324T000000,490000.0,4,2.5,2570,6157,2.0,0,0,3,7,2570,0,2006,0,98065,47.5389,-121.89,2060,5292
6234,2195700050,20140519T000000,810000.0,4,2.5,3480,59242,2.0,0,0,3,11,3480,0,1988,0,98072,47.7391,-122.102,2930,39400
8355,13002460,20150318T000000,205000.0,2,1.75,1740,5100,1.0,0,0,3,6,580,1160,1915,0,98108,47.5211,-122.33,1440,5100
17324,9809000010,20150106T000000,1629000.0,5,2.5,3090,16583,2.0,0,0,4,9,3090,0,1964,0,98004,47.6458,-122.218,3740,17853
6495,8691360380,20150414T000000,865000.0,4,2.5,3560,13981,2.0,0,0,3,10,3560,0,2000,0,98075,47.6002,-121.98,3840,13624
20827,1329300070,20150320T000000,386000.0,4,2.5,2478,6079,2.0,0,0,3,8,2478,0,2012,0,98030,47.3524,-122.175,2279,6079
7777,7011201016,20141001T000000,585000.0,3,2.5,1700,1156,2.0,0,2,3,9,1320,380,2002,0,98119,47.6373,-122.369,1710,1686
4227,2025049175,20150105T000000,755000.0,2,2.5,1360,2070,2.0,0,0,3,8,1360,0,1999,0,98102,47.6423,-122.329,1920,2092
763,8856940060,20150227T000000,374950.0,4,2.75,2730,4683,2.0,0,0,3,7,2730,0,2005,0,98038,47.3608,-122.043,2230,4924
5491,984000780,20140616T000000,304000.0,4,2.0,1810,8750,1.0,0,0,2,7,1110,700,1967,0,98058,47.4307,-122.17,1810,8750
14314,6699930360,20140722T000000,337000.0,4,2.5,2610,5240,2.0,0,0,3,8,2610,0,2004,0,98038,47.345,-122.042,2480,5240
4173,4122500100,20150211T000000,1191000.0,5,2.5,2710,14989,1.0,0,0,3,8,1720,990,1959,0,98004,47.6411,-122.207,3180,16624
5057,6744700285,20150311T000000,600000.0,4,3.5,3270,15160,1.0,0,2,3,8,1660,1610,1997,0,98155,47.7437,-122.287,2790,15160
3299,7409700215,20150313T000000,921500.0,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,0,98115,47.6779,-122.294,2090,5000
17962,2824069373,20140515T000000,765000.0,5,3.75,3580,14275,2.0,0,0,3,10,3190,390,1999,0,98027,47.5322,-122.056,2740,14300
13834,6814600355,20140619T000000,618250.0,4,3.25,2520,3360,1.5,0,0,4,8,1550,970,1931,0,98115,47.6801,-122.315,1730,3360
14945,627300190,20140812T000000,839000.0,4,2.75,2400,12469,1.0,0,2,4,8,1760,640,1958,0,98008,47.5861,-122.112,2400,10400
12863,8651410330,20150306T000000,215150.0,3,1.0,920,4770,1.0,0,0,4,6,920,0,1969,0,98042,47.3654,-122.082,920,4770
8115,1498302783,20140519T000000,333000.0,4,2.0,1580,7800,2.0,0,0,2,6,1580,0,1906,0,98144,47.5848,-122.302,1190,4440
14025,7852040210,20140617T000000,449950.0,4,2.5,2470,3811,2.0,0,0,3,8,2470,0,1999,0,98065,47.5362,-121.877,2400,4266
19628,1048000160,20140627T000000,504200.0,2,1.5,1200,1687,3.0,0,0,3,8,1200,0,2008,0,98103,47.6491,-122.334,1240,1296
18293,114100758,20141022T000000,420000.0,2,1.0,960,112384,1.0,0,0,3,7,960,0,1955,0,98028,47.7642,-122.234,1210,24875
747,293720140,20140605T000000,449950.0,3,2.5,2170,4912,2.0,0,0,3,7,2170,0,2003,0,98028,47.7767,-122.239,2010,4395
4490,2726059100,20140909T000000,950000.0,4,3.0,2980,44431,2.0,0,0,2,10,2640,340,1981,0,98034,47.7154,-122.161,2010,7332
2722,7203101580,20140724T000000,410000.0,3,2.5,1740,4948,2.0,0,0,3,7,1740,0,2008,0,98053,47.6966,-122.025,1290,3383
5125,3741600020,20140915T000000,540000.0,3,2.25,2100,20018,1.0,0,4,3,8,1470,630,1948,0,98166,47.4544,-122.366,2410,17196
3206,4046600750,20150414T000000,375000.0,3,1.75,1370,19550,1.0,0,0,3,7,1370,0,1978,2006,98014,47.7002,-121.912,1430,17550
16357,2767600635,20150507T000000,742500.0,2,3.0,2020,5000,1.0,0,0,3,8,1350,670,1952,0,98117,47.6758,-122.375,1160,1118
12994,6745700150,20140710T000000,749000.0,4,1.5,2130,5000,2.0,0,0,4,8,2130,0,1920,0,98144,47.5828,-122.291,2560,5000
2832,7227801955,20140919T000000,162000.0,4,2.0,1440,7641,1.0,0,0,4,5,1440,0,1943,0,98056,47.508,-122.183,1440,7750
10298,2916200138,20150202T000000,375000.0,3,2.0,1260,7560,2.0,0,0,5,6,1260,0,1943,0,98133,47.7225,-122.351,1260,7595
1495,3818400060,20141031T000000,495000.0,4,2.5,2460,4862,2.0,0,0,3,8,2460,0,2004,0,98028,47.7719,-122.235,2900,4895
5309,5711200170,20140523T000000,535000.0,3,2.5,2210,7620,2.0,0,0,3,8,2210,0,1994,0,98052,47.6938,-122.13,1920,7440
11702,16000200,20141024T000000,250000.0,3,2.25,1640,4420,2.0,0,0,4,7,1640,0,1918,1983,98002,47.311,-122.21,1230,6632
4639,7972601250,20150204T000000,360000.0,6,2.75,2850,15240,1.0,0,0,3,7,1850,1000,1962,0,98106,47.5288,-122.345,2090,7620
12134,2767604170,20150406T000000,975000.0,3,3.0,1850,5000,1.5,0,0,2,6,1850,0,1900,0,98107,47.6711,-122.386,1360,2500
20098,925059313,20150312T000000,920000.0,4,2.5,3540,7009,2.0,0,0,3,9,3540,0,2007,0,98033,47.6749,-122.176,2150,10290
9492,3995700220,20150317T000000,380000.0,3,1.0,1380,8147,1.0,0,0,4,7,1380,0,1948,0,98155,47.7407,-122.3,1360,8147
2921,9521100586,20140524T000000,479000.0,3,1.0,1370,3000,1.5,0,0,3,7,1370,0,1924,0,98103,47.6619,-122.351,1510,2151
16384,5101400561,20141015T000000,250000.0,2,1.0,890,6380,1.0,0,0,3,6,890,0,1951,0,98115,47.691,-122.303,990,6380
4025,7605800090,20150108T000000,1010000.0,3,2.5,2860,5805,2.0,0,0,3,9,2860,0,1999,0,98005,47.6218,-122.16,2360,5832
10511,1068000520,20140506T000000,1225000.0,4,2.25,3490,6906,2.0,0,0,4,10,2280,1210,1928,0,98199,47.6424,-122.407,2540,6223
12620,7135521530,20141028T000000,669888.0,4,2.75,2550,7591,2.0,0,0,3,9,2550,0,1989,0,98059,47.5302,-122.147,2670,7796
3802,1823049144,20150128T000000,225000.0,3,1.0,1000,9295,1.0,0,0,3,7,1000,0,1955,0,98146,47.484,-122.346,1320,13500
19186,2239000011,20150127T000000,500000.0,4,2.0,1530,7816,1.0,0,0,3,7,1530,0,1955,0,98133,47.7309,-122.332,1480,7816
12710,7657000085,20150202T000000,218000.0,2,1.5,2010,7755,2.0,0,0,3,7,2010,0,1952,0,98178,47.4947,-122.233,1360,8037
9814,2862100260,20141003T000000,540000.0,4,1.75,1840,4280,1.0,0,0,4,7,920,920,1918,0,98105,47.6681,-122.32,1660,4280
12263,9413500350,20140707T000000,450000.0,3,1.75,1480,8394,1.0,0,0,4,8,1480,0,1971,0,98052,47.6634,-122.144,1920,9184
20608,2937300520,20140801T000000,799990.0,4,2.75,3110,6050,2.0,0,0,3,9,3110,0,2014,0,98052,47.705,-122.126,3590,6054
19185,8642600090,20150218T000000,324950.0,2,1.5,1643,14616,1.0,0,1,4,7,1643,0,1954,0,98198,47.3973,-122.312,2270,9940
157,8731900200,20140807T000000,320000.0,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875
905,3188100400,20140603T000000,530000.0,3,1.75,1250,6041,1.5,0,0,5,7,1250,0,1942,0,98115,47.69,-122.304,1180,6042
14875,4128000020,20140613T000000,419000.0,4,2.5,2690,7947,2.0,0,0,3,8,2690,0,1993,0,98058,47.4248,-122.153,2160,8328
56,9478500640,20140819T000000,292500.0,4,2.5,2250,4495,2.0,0,0,3,7,2250,0,2008,0,98042,47.3663,-122.114,2250,4500
15511,2013800095,20140904T000000,266750.0,3,2.25,1650,10000,2.0,0,0,3,7,1650,0,1988,0,98198,47.3862,-122.315,1420,10000
13891,1775920210,20140530T000000,374000.0,3,1.0,1200,9800,1.0,0,0,4,7,1200,0,1971,0,98072,47.7412,-122.109,1220,10220
19732,6661200260,20150512T000000,220000.0,2,1.5,1030,2850,2.0,0,0,3,7,1030,0,1995,0,98038,47.3845,-122.039,1030,3000
6183,9284801435,20141203T000000,471000.0,4,1.75,1760,5750,1.0,0,2,5,7,1070,690,1962,0,98126,47.5521,-122.373,1860,5750
15630,2321059093,20140805T000000,506000.0,3,2.5,2100,213008,1.0,0,0,3,8,2100,0,1990,0,98092,47.2984,-122.144,1330,214315
20569,8895800110,20140805T000000,1299890.0,5,4.0,3870,5929,2.0,0,0,3,10,3870,0,2014,0,98052,47.6965,-122.134,3600,5625
11433,109200390,20140820T000000,245000.0,3,1.75,1480,3900,1.0,0,0,4,7,1480,0,1980,0,98023,47.2977,-122.367,1830,6956
21364,8024200684,20141125T000000,419500.0,3,1.5,1400,1091,3.0,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1413
606,6865200444,20140505T000000,531000.0,2,3.0,1270,1175,2.0,0,0,3,8,1110,160,2000,0,98103,47.6634,-122.34,1290,1800
8392,3905010100,20140615T000000,652500.0,4,2.5,2700,9122,2.0,0,0,3,9,2700,0,1990,0,98029,47.5771,-121.994,2500,9122
13930,985001082,20140521T000000,246000.0,3,1.5,1780,23819,1.0,0,0,3,7,1780,0,1953,0,98168,47.4912,-122.312,1130,14450
12674,1954420230,20150310T000000,562500.0,3,2.5,2030,7549,1.0,0,0,3,8,2030,0,1988,0,98074,47.6187,-122.044,2040,7130
7557,6021501780,20140818T000000,578000.0,3,1.0,1500,4500,1.0,0,0,3,7,1120,380,1938,0,98117,47.6873,-122.385,1440,4500
8284,4365700450,20141106T000000,193000.0,2,1.0,950,9000,1.0,0,0,3,6,950,0,1924,0,98106,47.5219,-122.361,1000,8280
6120,7135300275,20140904T000000,185000.0,1,1.0,720,5000,1.0,0,0,4,6,720,0,1908,0,98118,47.5289,-122.272,1170,5000
19028,9828701295,20140624T000000,295000.0,2,1.0,650,5400,1.0,0,0,3,6,650,0,1950,0,98122,47.6185,-122.295,1310,4906
2201,7853240560,20140903T000000,585000.0,4,2.5,3110,6479,2.0,0,0,3,9,3110,0,2005,0,98065,47.5408,-121.861,3110,7075
6288,8001210170,20140822T000000,275000.0,4,2.75,2060,7350,1.0,0,0,3,7,1210,850,1978,0,98001,47.3424,-122.275,1940,7420
5072,2484200080,20140729T000000,731100.0,3,2.5,2060,8778,1.0,0,0,3,8,1160,900,1953,2010,98136,47.5245,-122.384,1990,7560
8435,5101404491,20150212T000000,520000.0,2,1.0,1340,6380,1.0,0,0,3,7,890,450,1939,0,98115,47.697,-122.313,1380,6380
21419,2254501095,20141113T000000,729999.0,2,2.25,1630,1686,2.0,0,0,3,10,1330,300,2014,0,98122,47.6113,-122.314,1570,2580
17361,7525211410,20140715T000000,425500.0,3,2.5,1970,2752,2.0,0,0,3,8,1970,0,1978,0,98052,47.6345,-122.108,1850,2778
9988,8691391090,20140508T000000,716500.0,4,2.5,3290,6465,2.0,0,0,3,9,3290,0,2002,0,98075,47.5981,-121.976,3100,5929
20648,8956200960,20150120T000000,524225.0,4,2.5,3056,11385,2.0,0,0,3,9,3056,0,2014,0,98001,47.2905,-122.264,2849,8607
7566,3886902950,20140911T000000,860000.0,4,3.5,3380,8098,1.0,0,1,5,9,1690,1690,1952,0,98033,47.6839,-122.19,1890,8400
18496,415100015,20140725T000000,301000.0,3,1.0,1060,9241,1.0,0,0,4,7,1060,0,1956,0,98133,47.7465,-122.339,1900,6484
1635,8143000310,20140909T000000,495000.0,4,2.5,2020,7200,1.0,0,0,5,7,1010,1010,1968,0,98034,47.7289,-122.201,1620,7275
12308,7550801170,20141211T000000,429000.0,4,1.0,1350,3333,1.5,0,0,3,7,1350,0,1912,0,98107,47.6727,-122.397,1530,5000
10982,1330300451,20141217T000000,1565000.0,3,1.75,2190,8500,1.0,0,0,4,9,2190,0,1957,0,98112,47.64,-122.285,2850,8868
5550,8029200190,20141107T000000,227000.0,3,1.0,1280,7198,1.0,0,0,5,6,1280,0,1916,1983,98022,47.2094,-121.996,1260,7198
13970,9324800220,20140917T000000,600000.0,4,2.5,2070,8127,1.5,0,0,3,9,1590,480,1924,2003,98125,47.7316,-122.289,2050,8131
15518,1250200595,20140724T000000,431000.0,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,98144,47.5985,-122.298,1680,3600
6109,7613700950,20140610T000000,1240000.0,5,3.0,2830,7500,2.0,0,0,3,9,2460,370,1923,0,98105,47.6579,-122.277,2900,5000
423,1442860160,20150107T000000,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094
17509,952003340,20140709T000000,380000.0,2,1.0,780,3910,1.0,0,0,3,6,780,0,1918,0,98126,47.566,-122.38,1500,5060
2592,8078460810,20141210T000000,620000.0,4,2.5,2580,7465,2.0,0,0,3,8,2580,0,1993,0,98074,47.6319,-122.022,2350,7596
14088,943100683,20140502T000000,335000.0,3,2.25,1580,16215,1.0,0,0,4,7,1580,0,1978,0,98024,47.5643,-121.897,1450,16215
285,1509500060,20140905T000000,370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100
1773,2944500710,20150220T000000,305000.0,4,2.5,2430,9103,2.0,0,0,3,8,2430,0,1990,0,98023,47.2939,-122.368,2260,8090
19972,9578500690,20150327T000000,430236.0,4,3.25,3444,5166,2.0,0,0,3,8,2714,730,2014,0,98023,47.2966,-122.348,2848,5182
19130,3758900037,20150505T000000,865000.0,4,2.5,2580,10631,2.0,0,2,4,9,2580,0,1992,0,98033,47.6993,-122.206,4220,10631
17558,7631800015,20150407T000000,2510000.0,3,3.25,5480,57990,2.0,1,4,3,11,5480,0,1991,0,98166,47.4558,-122.371,2500,22954
4976,1775500362,20141013T000000,625000.0,4,2.5,2601,34335,2.0,0,0,3,9,2601,0,1995,0,98072,47.742,-122.087,2080,32336
14681,4139910180,20150114T000000,1475000.0,5,4.0,4770,31570,2.0,0,0,3,12,4770,0,1990,0,98006,47.5468,-122.123,4520,32070
19080,1980200015,20140929T000000,695000.0,4,3.5,3530,7202,2.0,0,0,3,9,2660,870,2000,0,98177,47.7339,-122.36,2810,8100
21228,7853320950,20141023T000000,412500.0,3,2.0,1680,5246,1.0,0,0,3,7,1680,0,2007,0,98065,47.5206,-121.868,2430,6883
15699,3521069142,20150224T000000,418200.0,3,2.5,2260,74297,2.0,0,0,3,9,2260,0,1992,0,98022,47.2704,-122.013,3110,98000
20817,1324300126,20150313T000000,415000.0,2,2.5,1160,1219,3.0,0,0,3,8,1160,0,2007,0,98107,47.6543,-122.358,1320,2800
9093,880000208,20141213T000000,320000.0,3,2.5,1610,1356,2.0,0,0,3,8,1240,370,2007,0,98106,47.5257,-122.361,1270,1314
10454,2475200370,20141020T000000,350000.0,3,2.5,1630,5996,2.0,0,0,3,7,1630,0,1986,0,98055,47.4738,-122.19,1660,4504
16330,9238430680,20140521T000000,625000.0,4,2.5,2630,48706,2.0,0,0,3,8,2630,0,1986,0,98072,47.775,-122.125,2680,48706
353,3363900111,20141203T000000,437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120
15175,425049181,20140912T000000,350000.0,2,1.5,1070,937,3.0,0,0,3,8,1070,0,2003,0,98115,47.6761,-122.3,1100,3200
14908,5379805475,20140609T000000,234999.0,3,1.0,1330,8912,1.0,0,0,3,6,1330,0,1948,0,98188,47.4493,-122.274,1200,8913
10369,6821101895,20150507T000000,680000.0,2,1.0,2140,6000,1.0,0,0,4,7,1070,1070,1946,0,98199,47.651,-122.399,1560,6000
13041,9521101065,20150323T000000,580000.0,2,1.5,1220,5000,1.0,0,2,4,7,1220,0,1938,0,98103,47.6624,-122.348,2090,3850
21151,3438500346,20140702T000000,265050.0,2,1.5,800,2119,2.0,0,0,3,7,800,0,2008,0,98106,47.554,-122.362,1020,4800
5856,421000185,20140611T000000,200000.0,2,1.0,700,4700,1.0,0,0,5,5,700,0,1953,0,98056,47.4953,-122.169,960,5200
15187,7237600130,20150326T000000,852000.0,4,1.0,2220,3588,1.5,0,0,4,7,1470,750,1927,0,98115,47.6854,-122.308,1740,3588
5113,2533300130,20140716T000000,800000.0,3,2.5,1630,2640,2.0,0,0,5,8,1630,0,1919,0,98119,47.6452,-122.371,1630,3000
8767,7812800515,20141025T000000,159075.0,4,1.5,1580,6200,1.0,0,0,3,6,790,790,1944,0,98178,47.4971,-122.24,1320,6499
883,2436701200,20140912T000000,720000.0,3,1.75,2040,4000,2.0,0,0,5,7,1360,680,1924,0,98105,47.6675,-122.289,1610,4000
11530,3575301550,20150407T000000,560000.0,3,2.75,1620,7500,1.0,0,0,5,7,1140,480,1979,0,98074,47.6175,-122.065,1900,7500
20522,3304300210,20150327T000000,572000.0,4,2.75,2700,7992,2.0,0,0,3,9,2700,0,2012,0,98059,47.4831,-122.135,2840,7992
7526,9520900210,20141231T000000,614285.0,5,2.75,2730,6401,2.0,0,0,3,8,2730,0,2015,0,98072,47.7685,-122.16,2520,6126
12716,2205500355,20141021T000000,455000.0,3,1.75,1700,8360,1.0,0,0,4,7,850,850,1955,0,98006,47.5766,-122.147,1520,8360
14503,1313000220,20140513T000000,675000.0,5,3.0,3410,9600,1.0,0,0,4,8,1870,1540,1968,0,98052,47.6358,-122.103,2390,9679
10860,3361401977,20140826T000000,250000.0,3,2.25,1560,15340,2.0,0,0,3,7,1560,0,1997,0,98168,47.4989,-122.322,1560,8260
4708,6821102350,20150109T000000,323000.0,2,1.0,880,1712,2.0,0,0,4,7,880,0,1945,0,98199,47.6475,-122.397,1360,1748
2009,2472930270,20140905T000000,485000.0,3,2.5,3110,9015,2.0,0,0,3,9,3110,0,1990,0,98058,47.4369,-122.147,2650,8960
2339,1724069062,20140714T000000,1365000.0,2,3.25,2700,3444,3.0,1,3,3,9,2700,0,1990,0,98075,47.5684,-122.06,2710,3444
6628,3322049005,20140930T000000,850000.0,4,2.75,5440,239580,1.0,0,0,2,9,2720,2720,1969,0,98001,47.354,-122.293,1970,40392
1952,3279000240,20150330T000000,232500.0,3,2.0,1370,9760,1.0,0,0,4,7,1110,260,1979,0,98023,47.3009,-122.384,1640,9040
1365,9407001860,20140524T000000,372000.0,4,1.75,1960,9300,1.0,0,0,5,7,1340,620,1979,0,98045,47.4487,-121.772,1500,9752
1503,4058800830,20150318T000000,612000.0,6,3.0,3840,14040,1.5,0,3,3,8,2460,1380,1949,0,98178,47.506,-122.241,2170,6765
3195,8731982840,20140826T000000,414000.0,4,2.5,3490,9030,1.5,0,0,4,8,3490,0,1969,0,98023,47.3198,-122.386,2540,8400
4729,3205100110,20150421T000000,379600.0,3,1.75,1270,12420,1.0,0,0,4,7,1270,0,1962,0,98056,47.5387,-122.179,1560,9910
18779,6841700100,20140929T000000,740000.0,3,3.5,2420,4000,2.0,0,0,5,9,1820,600,1907,0,98122,47.6054,-122.295,2030,4550
13426,7533800325,20140520T000000,1100000.0,3,2.0,2390,6888,2.0,0,1,5,8,2390,0,1939,0,98115,47.6839,-122.274,2390,7920
21444,5676000008,20150316T000000,410000.0,3,2.5,1420,1269,3.0,0,0,3,7,1420,0,2007,0,98103,47.6904,-122.342,1420,1300
7107,9558200080,20140912T000000,295000.0,3,2.5,1660,8125,1.0,0,0,3,7,1150,510,1999,0,98148,47.4373,-122.333,1250,8125
11417,7135520260,20141118T000000,751000.0,3,2.5,3380,9528,2.0,0,0,3,10,3380,0,1994,0,98059,47.5275,-122.148,3630,14089
7906,3389900965,20140827T000000,625000.0,3,2.5,2330,3141,2.0,0,0,3,8,2330,0,2003,0,98116,47.5622,-122.392,1980,5265
10671,7504000510,20150402T000000,750000.0,5,2.75,3330,12408,1.0,0,0,3,10,1740,1590,1976,0,98074,47.6318,-122.058,2780,12000
2215,2600140070,20150409T000000,1027500.0,4,3.0,3540,10202,2.0,0,0,3,8,2720,820,1988,0,98006,47.5471,-122.155,2780,10714
3463,7768700315,20140630T000000,1230000.0,3,1.75,2200,14630,1.5,0,1,3,8,2200,0,1948,2003,98004,47.6074,-122.213,2850,15803
17884,3424069076,20141013T000000,360000.0,2,1.0,930,6098,1.0,0,0,4,6,930,0,1919,0,98027,47.5289,-122.03,1730,9000
3681,806800090,20150506T000000,275000.0,3,1.75,1890,5000,1.0,0,0,3,7,1890,0,2003,0,98092,47.3357,-122.175,2960,5421
1261,7636800041,20140625T000000,995000.0,3,4.5,4380,47044,2.0,1,3,3,9,3720,660,1968,1990,98166,47.4734,-122.365,2460,18512
18938,2197600388,20141202T000000,350000.0,2,1.5,830,1077,2.0,0,0,3,7,830,0,2006,0,98122,47.6058,-122.319,830,1366
9524,8663200450,20140715T000000,490000.0,4,2.25,2800,10800,1.0,0,0,3,8,1680,1120,1977,0,98011,47.7448,-122.177,2260,9800
8072,7305900082,20141230T000000,350000.0,3,1.75,1490,10344,1.0,0,0,3,7,1490,0,1985,0,98155,47.7517,-122.326,1450,8632
11901,2652500070,20140508T000000,636000.0,2,1.75,1230,3600,1.5,0,0,5,7,1230,0,1925,0,98119,47.6423,-122.361,1210,4500
12880,3574801510,20140813T000000,442573.0,3,1.75,1780,7567,1.0,0,0,3,7,1290,490,1980,0,98034,47.7314,-122.225,1910,8645
16312,1788700185,20150306T000000,198500.0,2,1.0,1050,9600,1.0,0,0,4,6,1050,0,1959,0,98023,47.3274,-122.346,990,8880
14370,3764500180,20150124T000000,615000.0,3,2.25,1870,4894,2.0,0,0,4,8,1750,120,1992,0,98033,47.6943,-122.19,1920,5988
19716,3943600070,20140811T000000,400000.0,3,2.5,2393,4788,2.0,0,0,3,8,2393,0,2012,0,98055,47.4517,-122.204,2439,5477
11134,8091410390,20150217T000000,220000.0,4,1.75,1910,8171,1.0,0,0,3,7,1910,0,1986,0,98030,47.35,-122.168,1910,7542
20167,9578060660,20140513T000000,502000.0,4,2.5,2040,5616,2.0,0,0,3,8,2040,0,2012,0,98028,47.7737,-122.238,2380,4737
12470,6623400193,20140903T000000,257000.0,3,1.0,1450,7850,1.5,0,0,5,7,1450,0,1910,0,98055,47.4299,-122.199,1360,10400
44,1432701230,20140729T000000,309000.0,3,1.0,1280,9656,1.0,0,0,4,6,920,360,1959,0,98058,47.4485,-122.175,1340,8808
11460,2201500240,20140730T000000,475000.0,3,1.75,1260,10065,1.0,0,0,3,7,1260,0,1954,2014,98006,47.5727,-122.138,1320,10278
12753,7349650120,20141120T000000,292000.0,4,2.75,2910,7712,1.0,0,0,3,7,1600,1310,1998,0,98002,47.2842,-122.198,2220,6649
15004,8638500170,20150422T000000,233000.0,3,1.0,1980,8505,1.0,0,0,3,7,1030,950,1965,0,98106,47.538,-122.353,1830,8505
12633,945000410,20150313T000000,265000.0,2,1.0,910,4600,1.0,0,0,3,5,910,0,1917,0,98117,47.6916,-122.362,1020,4600
8614,8024200820,20150213T000000,575700.0,3,1.75,1730,6130,1.0,0,0,3,7,1480,250,1941,0,98115,47.6978,-122.316,1730,6131
19475,3755100540,20140725T000000,431200.0,5,1.75,1360,10609,1.0,0,0,3,7,1060,300,1966,0,98034,47.7203,-122.229,1490,9935
3417,2473350930,20140609T000000,390000.0,4,1.75,2700,7875,1.5,0,0,4,8,2700,0,1968,0,98058,47.454,-122.144,2220,7875
1095,7202290160,20150114T000000,435000.0,3,2.5,1560,3987,2.0,0,0,3,7,1560,0,2002,0,98053,47.687,-122.043,1600,3152
6650,1196000007,20140505T000000,384900.0,5,2.5,3090,12750,1.0,0,0,3,8,1750,1340,1968,0,98023,47.3408,-122.335,1760,25919
9437,9286750100,20140610T000000,375500.0,3,1.5,1530,7200,1.0,0,0,3,8,1530,0,1975,0,98155,47.7691,-122.297,2150,7216
12912,3422059257,20140828T000000,326000.0,5,2.75,2166,6342,2.0,0,0,3,8,2166,0,2013,0,98042,47.3461,-122.152,2474,5948
18219,8732800100,20140916T000000,312000.0,4,2.0,1890,8362,1.0,0,0,3,7,1890,0,1966,0,98188,47.4377,-122.279,1600,9257
16353,1450000050,20150501T000000,201000.0,3,1.0,900,7576,1.0,0,0,4,6,900,0,1959,0,98002,47.2881,-122.22,1220,7452
4368,6825100015,20140604T000000,437000.0,2,1.75,1500,6800,1.0,0,0,4,7,910,590,1942,0,98117,47.7004,-122.371,1450,6800
21324,5422950080,20140825T000000,305000.0,4,2.5,2280,3800,2.0,0,0,3,7,2280,0,2006,0,98038,47.3586,-122.036,2630,4045
3479,1446401220,20141009T000000,226950.0,2,1.0,930,6600,1.0,0,0,3,6,930,0,1957,0,98168,47.4868,-122.33,1250,6600
1792,7123400045,20140523T000000,225000.0,2,1.0,1300,11867,1.5,0,0,4,6,1300,0,1975,0,98010,47.3221,-121.903,820,11867
10590,4037500335,20140606T000000,455000.0,4,2.25,1740,8449,1.0,0,0,4,7,1170,570,1958,0,98008,47.6079,-122.123,1980,11175
18004,1438700040,20140825T000000,1321620.0,5,2.75,2410,19447,2.0,0,2,3,10,2290,120,1968,0,98040,47.5549,-122.211,2980,19447
15017,1250202115,20150120T000000,615000.0,3,1.75,1670,5100,1.0,0,2,5,7,990,680,1954,0,98144,47.5898,-122.291,2140,4452
16268,3025300250,20150513T000000,1620000.0,4,2.25,2350,17709,2.0,0,0,4,9,2350,0,1977,0,98039,47.6232,-122.236,3360,19855
12657,1336300610,20150402T000000,1272500.0,4,1.75,2040,5000,2.0,0,0,4,9,2040,0,1921,0,98102,47.6279,-122.315,3220,5600
19141,7237301210,20141118T000000,266490.0,3,2.5,1810,4113,2.0,0,0,3,7,1810,0,2004,0,98042,47.3715,-122.126,1880,4465
9335,2826049023,20140729T000000,440000.0,3,2.25,1880,7989,1.0,0,0,3,7,1280,600,1982,0,98125,47.7077,-122.299,1820,7414
15498,3644100095,20150205T000000,352900.0,2,1.5,1240,1892,2.0,0,0,3,7,1240,0,2002,0,98144,47.5915,-122.295,1220,1740
4645,7236100025,20150504T000000,280000.0,3,1.0,1020,8400,1.0,0,0,4,7,1020,0,1957,0,98056,47.4905,-122.18,1690,8030
19839,7787920160,20150427T000000,472000.0,5,2.5,2570,7412,2.0,0,0,3,8,2570,0,2006,0,98019,47.7265,-121.957,2890,8056
2259,7305300370,20150504T000000,390000.0,3,1.5,1240,8410,1.0,0,0,5,6,1240,0,1948,0,98155,47.753,-122.328,1630,8410
12304,8651443420,20141017T000000,280000.0,4,2.0,1710,5440,1.0,0,0,5,8,1030,680,1976,0,98042,47.366,-122.093,1620,6696
20015,7663700973,20140522T000000,321000.0,3,2.25,1347,1292,3.0,0,0,3,7,1347,0,2010,0,98125,47.7306,-122.291,1480,1865
21036,6400700264,20150317T000000,730000.0,4,2.5,2460,7930,2.0,0,0,3,8,2460,0,2005,0,98033,47.6684,-122.175,1850,9000
15556,2391600950,20140502T000000,439950.0,3,2.5,1770,2875,2.0,0,0,3,8,1770,0,1990,0,98116,47.5631,-122.397,1770,3833
5037,2558660190,20141030T000000,459000.0,3,1.75,1730,7807,1.0,0,0,3,7,1260,470,1976,0,98034,47.7211,-122.169,1800,7650
